cos_charge_target__trigram_naturalness,cos_protenix_contact__charge_target,cos_protenix_contact__solubility_limit,cos_protenix_contact__trigram_naturalness,cos_solubility_limit__charge_target,cos_solubility_limit__trigram_naturalness,dir_charge_target,dir_protenix_contact,dir_solubility_limit,dir_trigram_naturalness,loss_charge_target,loss_protenix_contact,loss_solubility_limit,loss_trigram_naturalness,mean_oracle_descent,method,method_aux_slack,method_cone_denominator,method_id,method_max_aux_harms,method_min_primary_descent_ratio,oracle_harm_rate,seed,sequence_entropy,sequence_entropy_delta,step,step_norm,worst_oracle_directional_derivative
-0.04163047991135695,0.02931302599826821,0.08654410901532769,-0.02455519036753285,0.0,0.16152295630060423,-0.0010979571379721165,-2.6126222610473633,-0.05206383764743805,-0.07700291275978088,0.0006059138686396182,3.0994009971618652,0.10386879742145538,3.3836143016815186,-0.6856967421481386,contact_preserving_soft_cone,0.08,10,M7c,1,0.6,0.0,0,2.390514850616455,-0.0826253890991211,1,0.7763022184371948,-0.0010979571379721165
-0.0663846787492933,0.010941637106077857,-0.20712732540118856,-0.08987767979794158,0.0,0.18112000660077918,-9.129122190643102e-06,-1.4606707096099854,0.02272939495742321,-0.03208373486995697,5.349982529878616e-06,2.784325122833252,0.056080132722854614,3.2989728450775146,-0.36750854466117744,contact_preserving_soft_cone,0.08,10,M7c,1,0.6,0.25,0,2.307889461517334,0.0029244422912597656,2,0.5759665966033936,0.02272939495742321
-0.0305813187521901,-0.011042128182731792,0.047712721098290986,-0.017214633056227214,0.0,0.21768900318540824,0.002746524754911661,-13.906939506530762,-0.06364931911230087,0.047515869140625,0.006739187519997358,3.743091344833374,0.11875367164611816,3.3163044452667236,-3.4800816079368815,naive_weighted,0.02,8,M3,1,0.0,0.5,1,2.693592071533203,-0.6788678169250488,0,1.4988235235214233,0.047515869140625
-0.014188739378405549,0.06916721380340324,0.019768718225048918,0.012746226473353505,0.0,0.18450316596529645,-0.004627339541912079,-10.343168258666992,0.011595398187637329,-0.03288257494568825,0.009765545837581158,2.4771170616149902,0.05998566001653671,3.328338146209717,-2.592270693741739,naive_weighted,0.02,8,M3,1,0.0,0.25,1,2.0147242546081543,-0.06774044036865234,1,1.4012436866760254,0.011595398187637329
-0.04215481970147859,-0.02285595025154104,-0.08373437145248644,-0.027497180926145028,0.0,0.2021896955678021,0.000245719711529091,-0.42083925008773804,-0.017346179112792015,-0.077843077480793,0.005686365067958832,2.1488964557647705,0.07204996049404144,3.299483060836792,-0.1289456967424485,naive_weighted,0.02,8,M3,1,0.0,0.25,1,1.946983814239502,0.09656548500061035,2,0.3525649309158325,0.000245719711529091
-0.0305813187521901,-0.011042128182731792,0.047712721098290986,-0.017214633056227214,0.0,0.21768900318540824,-0.015833556652069092,-2.6871848106384277,-0.12188683450222015,-0.14849665760993958,0.006739187519997358,3.743091344833374,0.11875367164611816,3.3163044452667236,-0.7433504648506641,normalized_weighted,0.02,8,M4,1,0.0,0.0,1,2.693592071533203,-0.13444256782531738,0,0.485478937625885,-0.015833556652069092
0.08760124391470958,0.053498816344424605,-0.09761946764731186,0.0031824641183309603,0.0,0.19037381152530067,-0.0033412459306418896,-0.9543948769569397,-0.02755715325474739,-0.10474018007516861,0.00020576965471263975,3.2802913188934326,0.02284458838403225,3.1625890731811523,-0.2725083640543744,normalized_weighted,0.02,8,M4,1,0.0,0.0,1,2.5591495037078857,-0.09436297416687012,1,0.4273195266723633,-0.0033412459306418896
-0.04302172004754728,0.03785749041055859,-0.22284856425426927,-0.08232650530671337,0.0,0.1889087731255568,-0.020264798775315285,-0.39147722721099854,-0.005257405340671539,-0.058386124670505524,0.010428140871226788,2.616478681564331,0.005909438710659742,3.059781312942505,-0.11884638899937272,normalized_weighted,0.02,8,M4,1,0.0,0.0,1,2.4647865295410156,-0.08663821220397949,2,0.3624042272567749,-0.005257405340671539
-0.0305813187521901,-0.011042128182731792,0.047712721098290986,-0.017214633056227214,0.0,0.21768900318540824,-0.015833556652069092,-2.6871848106384277,-0.12188683450222015,-0.14849665760993958,0.006739187519997358,3.743091344833374,0.11875367164611816,3.3163044452667236,-0.7433504648506641,contact_preserving_soft_cone,0.0,8,M7a,0,0.25,0.0,1,2.693592071533203,-0.13444256782531738,0,0.485478937625885,-0.015833556652069092
0.08760124391470958,0.053498816344424605,-0.09761946764731186,0.0031824641183309603,0.0,0.19037381152530067,-0.0033412459306418896,-0.9543948769569397,-0.02755715325474739,-0.10474018007516861,0.00020576965471263975,3.2802913188934326,0.02284458838403225,3.1625890731811523,-0.2725083640543744,contact_preserving_soft_cone,0.0,8,M7a,0,0.25,0.0,1,2.5591495037078857,-0.09436297416687012,1,0.4273195266723633,-0.0033412459306418896
