cos_charge_target__trigram_naturalness,cos_protenix_contact__charge_target,cos_protenix_contact__solubility_limit,cos_protenix_contact__trigram_naturalness,cos_solubility_limit__charge_target,cos_solubility_limit__trigram_naturalness,dir_charge_target,dir_protenix_contact,dir_solubility_limit,dir_trigram_naturalness,loss_charge_target,loss_protenix_contact,loss_solubility_limit,loss_trigram_naturalness,mean_oracle_descent,method,method_id,oracle_harm_rate,seed,sequence_entropy,sequence_entropy_delta,step,step_norm,worst_oracle_directional_derivative
-0.04839103680150054,0.03492011327380628,0.0030303660716956976,-0.07933877888613533,0.0,0.18841816057949368,-0.0007302699377760291,-4.863168716430664,-0.009829278104007244,0.047123923897743225,0.0009901541052386165,3.633039951324463,0.11291849613189697,3.339200496673584,-1.206651085143676,single_protenix_contact,M1,0.25,0,2.7846856117248535,-0.39802002906799316,0,0.9820870161056519,0.047123923897743225
-0.045867939391046095,0.05644089617494396,0.13757448469682745,0.0781721723652232,0.0,0.1620337802007482,-0.0011161994189023972,-2.5189666748046875,-0.025893978774547577,-0.0526542030274868,0.0003945336793549359,3.109738826751709,0.10317819565534592,3.3861422538757324,-0.6496577640064061,single_protenix_contact,M1,0.0,0,2.3866655826568604,-0.1159522533416748,1,0.7407873868942261,-0.0011161994189023972
0.06547963489643244,-0.016471241743237223,0.013167837264371006,0.06712262108698627,0.0,0.1735628569254428,-3.176843893015757e-05,-0.9993225932121277,0.00865537952631712,-0.007521203253418207,6.78112410241738e-05,2.7927651405334473,0.07817669212818146,3.327709913253784,-0.24955504634453973,single_protenix_contact,M1,0.25,0,2.2707133293151855,0.02456951141357422,2,0.4856165945529938,0.00865537952631712
-0.04839103680150054,0.03492011327380628,0.0030303660716956976,-0.07933877888613533,0.0,0.18841816057949368,-0.0007886771345511079,-4.815975666046143,-0.04639005288481712,-0.014536969363689423,0.0009901541052386165,3.633039951324463,0.11291849613189697,3.339200496673584,-1.2194228413573,naive_weighted,M3,0.0,0,2.7846856117248535,-0.39744114875793457,0,0.9823304414749146,-0.0007886771345511079
-0.05426159800238667,0.03758051218022817,-0.05400690782145093,0.05519447414014551,0.0,0.16406542916869485,-8.375130710192025e-05,-1.267143726348877,-0.004275743383914232,-0.0663544088602066,0.00035852627479471266,3.050889492034912,0.06914535909891129,3.32619047164917,-0.3344644074750249,naive_weighted,M3,0.0,0,2.387244462966919,-0.035732269287109375,1,0.5445508360862732,-8.375130710192025e-05
-0.055179531753732906,0.011406082817965625,-0.04339644903401006,-0.08397129394318349,0.0,0.17284331886800594,0.0003258799551986158,-1.3323177099227905,-0.007060598582029343,-0.02238861843943596,0.0002796659537125379,2.677525520324707,0.0649225115776062,3.256098747253418,-0.3403602617472643,naive_weighted,M3,0.25,0,2.3515121936798096,-0.02251148223876953,2,0.5577442646026611,0.0003258799551986158
-0.04839103680150054,0.03492011327380628,0.0030303660716956976,-0.07933877888613533,0.0,0.18841816057949368,-0.006250486709177494,-1.2239423990249634,-0.1152515560388565,-0.13096800446510315,0.0009901541052386165,3.633039951324463,0.11291849613189697,3.339200496673584,-0.36910311155952513,normalized_weighted,M4,0.0,0,2.7846856117248535,-0.1311788558959961,0,0.47986000776290894,-0.006250486709177494
0.1076369393111684,0.08896168747995602,-0.14176767083008676,-0.05238111672133522,0.0,0.16901705435171507,-0.01654486171901226,-1.2200831174850464,-0.03003985807299614,-0.11581028997898102,0.004603937268257141,3.602128028869629,0.02271057479083538,3.205042839050293,-0.34561953181400895,normalized_weighted,M4,0.0,0,2.6535067558288574,-0.0827479362487793,1,0.4468339681625366,-0.01654486171901226
-0.055611304109924785,0.08314323769105049,-0.24967210917513377,-0.1067172577637158,0.0,0.1698517766764288,-0.011293523944914341,-0.8492662906646729,-0.004916196223348379,-0.054760754108428955,0.002923116786405444,2.9532313346862793,0.005104086361825466,3.0901639461517334,-0.23005919123534113,normalized_weighted,M4,0.0,0,2.570758819580078,-0.11726069450378418,2,0.37669476866722107,-0.004916196223348379
-0.04839103680150054,0.03492011327380628,0.0030303660716956976,-0.07933877888613533,0.0,0.18841816057949368,-0.006250486709177494,-1.2239423990249634,-0.1152515560388565,-0.13096800446510315,0.0009901541052386165,3.633039951324463,0.11291849613189697,3.339200496673584,-0.36910311155952513,soft_cone_correction,M6,0.0,0,2.7846856117248535,-0.1311788558959961,0,0.47986000776290894,-0.006250486709177494
