cos_charge_target__trigram_naturalness,cos_protenix_contact__charge_target,cos_protenix_contact__solubility_limit,cos_protenix_contact__trigram_naturalness,cos_solubility_limit__charge_target,cos_solubility_limit__trigram_naturalness,dir_charge_target,dir_protenix_contact,dir_solubility_limit,dir_trigram_naturalness,loss_charge_target,loss_protenix_contact,loss_solubility_limit,loss_trigram_naturalness,mean_oracle_descent,method,method_id,oracle_harm_rate,seed,sequence_entropy,sequence_entropy_delta,step,step_norm,worst_oracle_directional_derivative
-0.048391032027998715,0.03721566485749356,0.002752017385639194,-0.07931596594509321,0.0,0.1884183516812092,-0.0007917518960312009,-4.60026741027832,-0.008892789483070374,0.046337295323610306,0.0009901541052386165,3.6341819763183594,0.11291849613189697,3.3392081260681152,-1.140903664083453,single_protenix_contact,M1,0.25,0,2.7846856117248535,-0.3846423625946045,0,0.957057535648346,0.046337295323610306
-0.04639348969844012,0.04684687676801544,0.13397313756241058,0.09064719352400905,0.0,0.16238220567624645,-0.00085959438001737,-2.5048940181732178,-0.021867545321583748,-0.052923671901226044,0.0003566780360415578,3.1015422344207764,0.10409797728061676,3.385664939880371,-0.6451362074440112,single_protenix_contact,M1,0.0,0,2.400043249130249,-0.12537598609924316,1,0.7410698533058167,-0.00085959438001737
0.061206491261524054,-0.05591207531593323,0.008307217916017247,0.02485010934195194,0.0,0.17484336591202293,6.429141649277881e-06,-0.7520732879638672,0.0067967744544148445,0.006103005260229111,1.4989467672421597e-05,2.746847152709961,0.08283409476280212,3.3254566192626953,-0.1847917697768935,single_protenix_contact,M1,0.75,0,2.274667263031006,0.04811596870422363,2,0.4254450798034668,0.0067967744544148445
-0.048391032027998715,0.03721566485749356,0.002752017385639194,-0.07931596594509321,0.0,0.1884183516812092,-0.0008545542368665338,-4.557084083557129,-0.04562804102897644,-0.015766913071274757,0.0009901541052386165,3.6341819763183594,0.11291849613189697,3.3392081260681152,-1.1548333979735617,naive_weighted,M3,0.0,0,2.7846856117248535,-0.38634204864501953,0,0.9584400057792664,-0.0008545542368665338
-0.05490986471159985,0.02915024546460603,-0.07011343174284226,0.054604034316304055,0.0,0.16447780853167368,0.00013444782234728336,-1.2821993827819824,0.0010443893261253834,-0.06360665708780289,0.00031998101621866226,3.047713041305542,0.06980758905410767,3.3252720832824707,-0.33615680068032816,naive_weighted,M3,0.5,0,2.398343563079834,-0.030139923095703125,1,0.5464946627616882,0.0010443893261253834
-0.053345137440623365,0.02875006482738708,0.025403683866384034,-0.025850097172280116,0.0,0.1759261663105804,1.2205942766740918e-05,-1.3210041522979736,-0.02654060535132885,-0.0373087152838707,0.0004685517633333802,2.650524139404297,0.07085499167442322,3.2599544525146484,-0.3462103167476016,naive_weighted,M3,0.25,0,2.368203639984131,-0.05319094657897949,2,0.5600841641426086,1.2205942766740918e-05
-0.048391032027998715,0.03721566485749356,0.002752017385639194,-0.07931596594509321,0.0,0.1884183516812092,-0.006266711745411158,-1.1822454929351807,-0.1150791123509407,-0.1308763325214386,0.0009901541052386165,3.6341819763183594,0.11291849613189697,3.3392081260681152,-0.3586169123882428,normalized_weighted,M4,0.0,0,2.7846856117248535,-0.131209135055542,0,0.47987836599349976,-0.006266711745411158
0.10776700830948857,0.08371163817613195,-0.12370379456955154,-0.045043119474792226,0.0,0.1689071053416735,-0.016528967767953873,-1.186437964439392,-0.03067508339881897,-0.11576148867607117,0.004638988990336657,3.5972228050231934,0.0227882768958807,3.205242156982422,-0.337350876070559,normalized_weighted,M4,0.0,0,2.6534764766693115,-0.08459258079528809,1,0.44707971811294556,-0.016528967767953873
-0.05600047796016751,0.07820636806687141,-0.24796922125957085,-0.10819971958527164,0.0,0.16969454311971033,-0.011058526113629341,-0.8629570603370667,-0.004775710869580507,-0.054791904985904694,0.0028334208764135838,2.9564645290374756,0.0049742525443434715,3.090324878692627,-0.2333958005765453,normalized_weighted,M4,0.0,0,2.5688838958740234,-0.11750268936157227,2,0.37568992376327515,-0.004775710869580507
-0.048391032027998715,0.03721566485749356,0.002752017385639194,-0.07931596594509321,0.0,0.1884183516812092,-0.006266711745411158,-1.1822454929351807,-0.1150791123509407,-0.1308763325214386,0.0009901541052386165,3.6341819763183594,0.11291849613189697,3.3392081260681152,-0.3586169123882428,soft_cone_correction,M6,0.0,0,2.7846856117248535,-0.131209135055542,0,0.47987836599349976,-0.006266711745411158
0.10776700830948857,0.08371163817613195,-0.12370379456955154,-0.045043119474792226,0.0,0.1689071053416735,-0.016528967767953873,-1.186437964439392,-0.03067508339881897,-0.11576148867607117,0.004638988990336657,3.5972228050231934,0.0227882768958807,3.205242156982422,-0.337350876070559,soft_cone_correction,M6,0.0,0,2.6534764766693115,-0.08459258079528809,1,0.44707971811294556,-0.016528967767953873
-0.05600047796016751,0.07820636806687141,-0.24796922125957085,-0.10819971958527164,0.0,0.16969454311971033,-0.011058526113629341,-0.8629570603370667,-0.004775710869580507,-0.054791904985904694,0.0028334208764135838,2.9564645290374756,0.0049742525443434715,3.090324878692627,-0.2333958005765453,soft_cone_correction,M6,0.0,0,2.5688838958740234,-0.11750268936157227,2,0.37568992376327515,-0.004775710869580507
-0.0305813187521901,-0.011501004396426045,0.0494006265324606,-0.013666781102551302,0.0,0.21768900318540824,0.0031019081361591816,-14.814075469970703,-0.04421420395374298,0.08649696409702301,0.006739187519997358,3.7479379177093506,0.11875367164611816,3.3163044452667236,-3.692172700422816,single_protenix_contact,M1,0.5,1,2.693592071533203,-0.7019643783569336,0,1.5448225736618042,0.08649696409702301
-0.0054170381326947995,0.07287889294575677,0.0023212857271234966,0.013407233658848544,0.0,0.1819314904374379,-0.004889779724180698,-17.08329963684082,0.03975864499807358,0.01794639229774475,0.010198031552135944,2.5096077919006348,0.07656753063201904,3.361337900161743,-4.257621094817296,single_protenix_contact,M1,0.5,1,1.9916276931762695,-0.13443541526794434,1,1.7184470891952515,0.03975864499807358
-0.04016505433614242,-0.031097154025632286,-0.04573845290948516,-0.04084909047071832,0.0,0.21586953625634098,0.00021919154096394777,-2.1040496826171875,0.011570768430829048,-0.0019513154402375221,0.005894392728805542,2.4632675647735596,0.1190909743309021,3.3761298656463623,-0.523552759521408,single_protenix_contact,M1,0.5,1,1.8571922779083252,0.195176362991333,2,0.7041510343551636,0.011570768430829048
-0.0305813187521901,-0.011501004396426045,0.0494006265324606,-0.013666781102551302,0.0,0.21768900318540824,0.0027739594224840403,-14.736318588256836,-0.06678278744220734,0.04791802912950516,0.006739187519997358,3.7479379177093506,0.11875367164611816,3.3163044452667236,-3.6881023467867635,naive_weighted,M3,0.5,1,2.693592071533203,-0.6947017908096313,0,1.5372073650360107,0.04791802912950516
-0.01372604070035103,0.07166622998961458,0.011693163406689605,0.01462737598628667,0.0,0.18332155512492812,-0.0053076609037816525,-10.566347122192383,0.018399260938167572,-0.02076237089931965,0.009798599407076836,2.466782569885254,0.05747244879603386,3.3255209922790527,-2.643504473264329,naive_weighted,M3,0.25,1,1.9988902807235718,-0.04983854293823242,1,1.4056142568588257,0.018399260938167572
-0.03897587474270774,-0.026036750436672234,-0.07355560198014463,-0.029322559885761577,0.0,0.20072445649372325,0.0006058884900994599,-0.4422936737537384,-0.02046738751232624,-0.08156028389930725,0.005209694616496563,2.151876449584961,0.07710245996713638,3.305885076522827,-0.1359288641688181,naive_weighted,M3,0.25,1,1.9490517377853394,0.10102331638336182,2,0.3622712790966034,0.0006058884900994599
-0.0305813187521901,-0.011501004396426045,0.0494006265324606,-0.013666781102551302,0.0,0.21768900318540824,-0.015828857198357582,-2.814192771911621,-0.12208577990531921,-0.1489427238702774,0.006739187519997358,3.7479379177093506,0.11875367164611816,3.3163044452667236,-0.7752625332213938,normalized_weighted,M4,0.0,1,2.693592071533203,-0.13447880744934082,0,0.4858465790748596,-0.015828857198357582
0.08756856049643376,0.09269512378172265,-0.15664579552154873,-0.05283757773246192,0.0,0.1903956238825761,-0.0034447757061570883,-0.3807395398616791,-0.026257719844579697,-0.10156609117984772,0.00020494924683589488,3.283668041229248,0.022755589336156845,3.1620993614196777,-0.1280020316480659,normalized_weighted,M4,0.0,1,2.5591132640838623,-0.09395742416381836,1,0.4231638014316559,-0.0034447757061570883
-0.04264463172582634,0.046526266051588924,-0.011011128802494533,-0.0710269134947829,0.0,0.1905226168898904,-0.021248968318104744,-2.359771966934204,-0.007403737399727106,-0.05359529331326485,0.011235074140131474,2.8108346462249756,0.006274548824876547,3.0626730918884277,-0.6105049914913252,normalized_weighted,M4,0.0,1,2.465155839920044,-0.08719515800476074,2,0.377402663230896,-0.007403737399727106
