aux_harm_count,aux_worst_directional_derivative,balanced_best_feasible_mean_derivative,balanced_best_feasible_mean_normalized_derivative,balanced_best_mean_derivative,balanced_best_mean_normalized_derivative,balanced_candidate_count,balanced_feasible_candidate_count,balanced_selected_feasible,balanced_selected_mean_derivative,balanced_selected_mean_normalized_derivative,balanced_selected_worst_derivative,balanced_selected_worst_normalized_derivative,cos_boltz2_distogram_contact__charge_target,cos_boltz2_distogram_contact__solubility_limit,cos_boltz2_distogram_contact__trigram_naturalness,cos_charge_target__trigram_naturalness,cos_protenix_contact__boltz2_distogram_contact,cos_protenix_contact__charge_target,cos_protenix_contact__solubility_limit,cos_protenix_contact__trigram_naturalness,cos_solubility_limit__charge_target,cos_solubility_limit__trigram_naturalness,dir_boltz2_distogram_contact,dir_charge_target,dir_protenix_contact,dir_solubility_limit,dir_trigram_naturalness,hardening_fraction,hardening_mean_margin,hardening_mean_max_prob,hardening_new_positions,hardening_total_positions,loss_boltz2_distogram_contact,loss_charge_target,loss_protenix_contact,loss_solubility_limit,loss_trigram_naturalness,mean_oracle_descent,method,method_aux_slack,method_cone_denominator,method_hardening_max_fraction,method_hardening_sample_count,method_hardening_threshold,method_id,method_max_aux_harms,method_min_primary_descent_ratio,method_terminal_anneal_final_temperature,oracle_harm_rate,primary_directional_derivative,primary_oracle,projected_step_norm,qp_best_primary_derivative,qp_min_allowed_primary_derivative,qp_selected_aux_violation,qp_selected_contact_distance,qp_selected_contact_violation,qp_selected_feasible,qp_selected_primary_ratio,seed,sequence_entropy,sequence_entropy_after,sequence_entropy_delta,step,step_norm,terminal_anneal_temperature,worst_oracle_directional_derivative
0,-0.004484537988901138,-0.20664284005761147,-0.4173483845989484,-0.5449355966411531,-0.4173483845989484,1013.0,206.0,True,-0.0447595177218318,-0.4173483845989484,-0.004484537988901138,-0.16005554517947948,0.24951346644345387,-0.49216544433714365,-0.17124049627285806,-0.03058132189602512,0.3229946176449395,0.11917113307438815,-0.3915289890832027,-0.14660647404062835,0.0,0.21768897981714955,-0.007083975709974766,-0.004484537988901138,-0.1799929141998291,-0.007036382332444191,-0.025199778378009796,0.0,0.08871450275182724,0.20272843539714813,0.0,0.0,-0.14733470976352692,0.006739187519997358,3.8872742652893066,0.11875367164611816,3.3163044452667236,-0.0447595177218318,balanced_zero_harm_cone,0.0,10,0.0,0,0.0,M10a,0,0.0,1.0,0.0,-0.1799929141998291,protenix_contact,0.10433707386255264,,,,,,,,1,2.693592071533203,2.6898508071899414,-0.0037412643432617188,0,0.10433707386255264,1.0,-0.004484537988901138
0,-0.023882396519184113,,,,,,,,,,,,0.24951346644345387,-0.49216544433714365,-0.17124049627285806,-0.03058132189602512,0.3229946176449395,0.11917113307438815,-0.3915289890832027,-0.14660647404062835,0.0,0.21768897981714955,-0.03867890685796738,-0.023882396519184113,-1.0716681480407715,-0.07225046306848526,-0.12678204476833344,0.0,0.07431118190288544,0.20358918607234955,0.0,0.0,-0.14733470976352692,0.006739187519997358,3.8872742652893066,0.11875367164611816,3.3163044452667236,-0.26665239185094836,pcgrad_normalized,0.02,8,0.0,0,0.0,M11a,1,0.0,1.0,0.0,-1.0716681480407715,protenix_contact,0.6316470503807068,,,,,,,,1,2.693592071533203,2.5010595321655273,-0.19253253936767578,0,0.6316470503807068,1.0,-0.023882396519184113
1,0.10905881226062775,,,,,,,,,,,,0.1858646393667232,-0.5616348774991052,-0.20218000728283764,-0.027839250687070327,0.5589355895809938,0.15161544569295576,-0.4632124194520295,-0.11127184271106545,0.0,0.20578802898293838,-0.07894876599311829,-0.009843412786722183,-2.755934476852417,0.10905881226062775,-0.02069515362381935,0.0,0.054705217480659485,0.17775923013687134,0.0,0.0,-0.13136881589889526,0.010491056367754936,4.1982951164245605,0.09057851880788803,3.351402759552002,-0.5512725993990898,naive_weighted,0.02,8,0.0,0,0.0,M3,1,0.0,1.0,0.2,-2.755934476852417,protenix_contact,0.7814151644706726,,,,,,,,2,2.749011516571045,2.5552608966827393,-0.19375061988830566,0,0.7814151644706726,1.0,0.10905881226062775
0,-0.01875145547091961,,,,,,,,,,,,0.1858646393667232,-0.5616348774991052,-0.20218000728283764,-0.027839250687070327,0.5589355895809938,0.15161544569295576,-0.4632124194520295,-0.11127184271106545,0.0,0.20578802898293838,-0.04466132074594498,-0.025792106986045837,-0.9805242419242859,-0.01875145547091961,-0.11518063396215439,0.0,0.05888140946626663,0.17083075642585754,0.0,0.0,-0.13136881589889526,0.010491056367754936,4.1982951164245605,0.09057851880788803,3.351402759552002,-0.23698195181787013,normalized_weighted,0.02,8,0.0,0,0.0,M4,1,0.0,1.0,0.0,-0.9805242419242859,protenix_contact,0.497869610786438,,,,,,,,2,2.749011516571045,2.656611442565918,-0.09240007400512695,0,0.497869610786438,1.0,-0.01875145547091961
0,-0.01875145547091961,,,,,,,,,,,,0.1858646393667232,-0.5616348774991052,-0.20218000728283764,-0.027839250687070327,0.5589355895809938,0.15161544569295576,-0.4632124194520295,-0.11127184271106545,0.0,0.20578802898293838,-0.04466132074594498,-0.025792106986045837,-0.9805242419242859,-0.01875145547091961,-0.11518063396215439,0.0,0.05888140946626663,0.17083075642585754,0.0,0.0,-0.13136881589889526,0.010491056367754936,4.1982951164245605,0.09057851880788803,3.351402759552002,-0.23698195181787013,contact_preserving_soft_cone,0.08,10,0.0,0,0.0,M7c,1,0.6,1.0,0.0,-0.9805242419242859,protenix_contact,0.497869610786438,,,,,,,,2,2.749011516571045,2.656611442565918,-0.09240007400512695,0,0.497869610786438,1.0,-0.01875145547091961
0,-0.01875145547091961,,,,,,,,,,,,0.1858646393667232,-0.5616348774991052,-0.20218000728283764,-0.027839250687070327,0.5589355895809938,0.15161544569295576,-0.4632124194520295,-0.11127184271106545,0.0,0.20578802898293838,-0.04466132074594498,-0.025792106986045837,-0.9805242419242859,-0.01875145547091961,-0.11518063396215439,0.0,0.05888140946626663,0.17083075642585754,0.0,0.0,-0.13136881589889526,0.010491056367754936,4.1982951164245605,0.09057851880788803,3.351402759552002,-0.23698195181787013,contact_qp_grid,0.08,10,0.0,0,0.0,M8a,0,0.6,1.0,0.0,-0.9805242419242859,protenix_contact,0.497869610786438,-2.8518319129943848,-1.7110991477966309,0.0,0.426571786403656,0.730574905872345,False,0.34382259257853837,2,2.749011516571045,2.656611442565918,-0.09240007400512695,0,0.497869610786438,1.0,-0.01875145547091961
0,-0.003585794474929571,-0.23698195181787013,-0.42294829502091574,-0.5512725993990898,-0.42294829502091574,1013.0,216.0,True,-0.05207252250984311,-0.42294829502091574,-0.003585794474929571,-0.0855617314362514,0.1858646393667232,-0.5616348774991052,-0.20218000728283764,-0.027839250687070327,0.5589355895809938,0.15161544569295576,-0.4632124194520295,-0.11127184271106545,0.0,0.20578802898293838,-0.009867560118436813,-0.005476287566125393,-0.21713922917842865,-0.003585794474929571,-0.024293741211295128,0.0,0.07025540620088577,0.17906753718852997,0.0,0.0,-0.13136881589889526,0.010491056367754936,4.1982951164245605,0.09057851880788803,3.351402759552002,-0.05207252250984311,balanced_zero_harm_cone,0.0,10,0.0,0,0.0,M10a,0,0.0,1.0,0.0,-0.21713922917842865,protenix_contact,0.10573706030845642,,,,,,,,2,2.749011516571045,2.7509822845458984,0.0019707679748535156,0,0.10573706030845642,1.0,-0.003585794474929571
0,-0.028343791142106056,,,,,,,,,,,,0.1858646393667232,-0.5616348774991052,-0.20218000728283764,-0.027839250687070327,0.5589355895809938,0.15161544569295576,-0.4632124194520295,-0.11127184271106545,0.0,0.20578802898293838,-0.048700474202632904,-0.028343791142106056,-1.181396722793579,-0.0660463348031044,-0.1253274381160736,0.0,0.055322930216789246,0.17071503400802612,0.0,0.0,-0.13136881589889526,0.010491056367754936,4.1982951164245605,0.09057851880788803,3.351402759552002,-0.2899629522114992,pcgrad_normalized,0.02,8,0.0,0,0.0,M11a,1,0.0,1.0,0.0,-1.181396722793579,protenix_contact,0.6388012766838074,,,,,,,,2,2.749011516571045,2.600989818572998,-0.14802169799804688,0,0.6388012766838074,1.0,-0.028343791142106056
2,0.026237815618515015,,,,,,,,,,,,0.14063049871833533,-0.20266452669447868,-0.03886885333060994,-0.03673894276774266,0.286532398316879,0.023449107227229905,-0.2867765580228465,-0.07675725253588031,0.0,0.18310255237020365,-0.06796903908252716,0.00021855428349226713,-2.1394762992858887,0.026237815618515015,-0.04931774362921715,0.0,0.09610377997159958,0.22755585610866547,0.0,0.0,-0.15540066361427307,0.002476237714290619,3.903430700302124,0.10711736977100372,3.3189823627471924,-0.44606134241912515,naive_weighted,0.02,8,0.0,0,0.0,M3,1,0.0,1.0,0.4,-2.1394762992858887,protenix_contact,0.6864294409751892,,,,,,,,3,2.635240077972412,2.423365831375122,-0.21187424659729004,0,0.6864294409751892,1.0,0.026237815618515015
0,-0.010319346562027931,,,,,,,,,,,,0.14063049871833533,-0.20266452669447868,-0.03886885333060994,-0.03673894276774266,0.286532398316879,0.023449107227229905,-0.2867765580228465,-0.07675725253588031,0.0,0.18310255237020365,-0.07777691632509232,-0.010319346562027931,-0.7425411939620972,-0.067609041929245,-0.13332749903202057,0.0,0.11178897321224213,0.23444443941116333,0.0,0.0,-0.15540066361427307,0.002476237714290619,3.903430700302124,0.10711736977100372,3.3189823627471924,-0.20631479956209658,normalized_weighted,0.02,8,0.0,0,0.0,M4,1,0.0,1.0,0.0,-0.7425411939620972,protenix_contact,0.5119059085845947,,,,,,,,3,2.635240077972412,2.477307081222534,-0.15793299674987793,0,0.5119059085845947,1.0,-0.010319346562027931
0,-0.010319346562027931,,,,,,,,,,,,0.14063049871833533,-0.20266452669447868,-0.03886885333060994,-0.03673894276774266,0.286532398316879,0.023449107227229905,-0.2867765580228465,-0.07675725253588031,0.0,0.18310255237020365,-0.07777691632509232,-0.010319346562027931,-0.7425411939620972,-0.067609041929245,-0.13332749903202057,0.0,0.11178897321224213,0.23444443941116333,0.0,0.0,-0.15540066361427307,0.002476237714290619,3.903430700302124,0.10711736977100372,3.3189823627471924,-0.20631479956209658,contact_preserving_soft_cone,0.08,10,0.0,0,0.0,M7c,1,0.6,1.0,0.0,-0.7425411939620972,protenix_contact,0.5119059085845947,,,,,,,,3,2.635240077972412,2.477307081222534,-0.15793299674987793,0,0.5119059085845947,1.0,-0.010319346562027931
3,0.06731144338846207,,,,,,,,,,,,0.14063049871833533,-0.20266452669447868,-0.03886885333060994,-0.03673894276774266,0.286532398316879,0.023449107227229905,-0.2867765580228465,-0.07675725253588031,0.0,0.18310255237020365,-0.05328979715704918,0.0007987980498000979,-2.1799044609069824,0.06731144338846207,0.0302470400929451,0.0,0.09860897064208984,0.22739039361476898,0.0,0.0,-0.15540066361427307,0.002476237714290619,3.903430700302124,0.10711736977100372,3.3189823627471924,-0.42696739530656486,contact_qp_grid,0.08,10,0.0,0,0.0,M8a,0,0.6,1.0,0.6,-2.1799044609069824,protenix_contact,0.676692008972168,-2.1799044609069824,-1.3079426765441895,0.0,0.4586026966571808,0.0,True,0.9999999999995413,3,2.635240077972412,2.43458890914917,-0.2006511688232422,0,0.676692008972168,1.0,0.06731144338846207
0,-0.002290212083607912,-0.20631479956209658,-0.4464893070750218,-0.44606134241912515,-0.4464893070750218,1013.0,408.0,True,-0.046235669497400524,-0.4464893070750218,-0.002290212083607912,-0.3107181507364619,0.14063049871833533,-0.20266452669447868,-0.03886885333060994,-0.03673894276774266,0.286532398316879,0.023449107227229905,-0.2867765580228465,-0.07675725253588031,0.0,0.18310255237020365,-0.017773056402802467,-0.002290212083607912,-0.1668362319469452,-0.014324592426419258,-0.029954254627227783,0.0,0.1181662380695343,0.23176419734954834,0.0,0.0,-0.15540066361427307,0.002476237714290619,3.903430700302124,0.10711736977100372,3.3189823627471924,-0.046235669497400524,balanced_zero_harm_cone,0.0,10,0.0,0,0.0,M10a,0,0.0,1.0,0.0,-0.1668362319469452,protenix_contact,0.11162231862545013,,,,,,,,3,2.635240077972412,2.6259820461273193,-0.009258031845092773,0,0.11162231862545013,1.0,-0.002290212083607912
0,-0.010701906867325306,,,,,,,,,,,,0.14063049871833533,-0.20266452669447868,-0.03886885333060994,-0.03673894276774266,0.286532398316879,0.023449107227229905,-0.2867765580228465,-0.07675725253588031,0.0,0.18310255237020365,-0.08501755446195602,-0.010701906867325306,-0.9169297218322754,-0.0985584557056427,-0.13707755506038666,0.0,0.10775517672300339,0.23387949168682098,0.0,0.0,-0.15540066361427307,0.002476237714290619,3.903430700302124,0.10711736977100372,3.3189823627471924,-0.2496570387855172,pcgrad_normalized,0.02,8,0.0,0,0.0,M11a,1,0.0,1.0,0.0,-0.9169297218322754,protenix_contact,0.5988901853561401,,,,,,,,3,2.635240077972412,2.4318699836730957,-0.2033700942993164,0,0.5988901853561401,1.0,-0.010701906867325306
