cos_charge_target__trigram_naturalness,cos_protenix_contact__charge_target,cos_protenix_contact__solubility_limit,cos_protenix_contact__trigram_naturalness,cos_solubility_limit__charge_target,cos_solubility_limit__trigram_naturalness,dir_charge_target,dir_protenix_contact,dir_solubility_limit,dir_trigram_naturalness,loss_charge_target,loss_protenix_contact,loss_solubility_limit,loss_trigram_naturalness,mean_oracle_descent,method,method_aux_slack,method_cone_denominator,method_id,method_max_aux_harms,method_min_primary_descent_ratio,oracle_harm_rate,seed,sequence_entropy,sequence_entropy_delta,step,step_norm,worst_oracle_directional_derivative
-0.048391032027998715,0.02937854655392651,0.0035717221692361783,-0.07770830091269053,0.0,0.18841834696596257,-0.0004760446900036186,-4.905341148376465,-0.04684290289878845,-0.015356682240962982,0.0009901541052386165,3.6311919689178467,0.11291845142841339,3.3392081260681152,-1.242004194551555,naive_weighted,0.02,8,M3,1,0.0,0.0,0,2.7846856117248535,-0.401653528213501,0,0.9892500638961792,-0.0004760446900036186
-0.04972101383796216,0.07273086379692661,0.03445059894890791,0.027736035296697693,0.0,0.16255802106622064,-0.0006181425414979458,-1.3459084033966064,-0.0194692425429821,-0.06106743961572647,0.000571326760109514,3.0484910011291504,0.0687529593706131,3.3225338459014893,-0.35676580702420324,naive_weighted,0.02,8,M3,1,0.0,0.0,0,2.3830320835113525,-0.02577829360961914,1,0.5637954473495483,-0.0006181425414979458
-0.0570209282550918,0.04590475753119469,-0.22973232729473933,-0.017659824163877534,0.0,0.16899126299938763,-0.00017939523968379945,-1.7527999877929688,0.028711089864373207,-0.03156847879290581,0.0001203832434839569,3.0917041301727295,0.05049314722418785,3.2580878734588623,-0.4389591929902963,naive_weighted,0.02,8,M3,1,0.0,0.25,0,2.3572537899017334,-0.029526472091674805,2,0.6386220455169678,0.028711089864373207
-0.048391032027998715,0.02937854655392651,0.0035717221692361783,-0.07770830091269053,0.0,0.18841834696596257,-0.006200659088790417,-1.2339978218078613,-0.1154852956533432,-0.1312788426876068,0.0009901541052386165,3.6311919689178467,0.11291845142841339,3.3392081260681152,-0.37174065480940044,normalized_weighted,0.02,8,M4,1,0.0,0.0,0,2.7846856117248535,-0.13123631477355957,0,0.47947147488594055,-0.006200659088790417
0.10709878494192167,0.08136780686399922,-0.16137555857909072,-0.06667363194749708,0.0,0.16846551776610444,-0.016265492886304855,-1.3506982326507568,-0.029720071703195572,-0.11498261988162994,0.0044971187599003315,3.5482473373413086,0.0226055309176445,3.2045674324035645,-0.3779166042804718,normalized_weighted,0.02,8,M4,1,0.0,0.0,0,2.653449296951294,-0.08131146430969238,1,0.4466129243373871,-0.016265492886304855
-0.0550872226988195,0.07982663870316781,-0.28487515405196273,-0.11144836576882504,0.0,0.16968471020779421,-0.01131115946918726,-0.9002251029014587,-0.004789775237441063,-0.056161344051361084,0.0029391683638095856,2.9719886779785156,0.005134535953402519,3.09039306640625,-0.24312184541486204,normalized_weighted,0.02,8,M4,1,0.0,0.0,0,2.5721378326416016,-0.11365747451782227,2,0.3763398230075836,-0.004789775237441063
-0.048391032027998715,0.02937854655392651,0.0035717221692361783,-0.07770830091269053,0.0,0.18841834696596257,-0.0004760446900036186,-4.905341148376465,-0.04684290289878845,-0.015356682240962982,0.0009901541052386165,3.6311919689178467,0.11291845142841339,3.3392081260681152,-1.242004194551555,contact_preserving_soft_cone,0.0,8,M7a,0,0.25,0.0,0,2.7846856117248535,-0.401653528213501,0,0.9892500638961792,-0.0004760446900036186
-0.04972101383796216,0.07273086379692661,0.03445059894890791,0.027736035296697693,0.0,0.16255802106622064,-0.0006181425414979458,-1.3459084033966064,-0.0194692425429821,-0.06106743961572647,0.000571326760109514,3.0484910011291504,0.0687529593706131,3.3225338459014893,-0.35676580702420324,contact_preserving_soft_cone,0.0,8,M7a,0,0.25,0.0,0,2.3830320835113525,-0.02577829360961914,1,0.5637954473495483,-0.0006181425414979458
-0.0570209282550918,0.04590475753119469,-0.22973232729473933,-0.017659824163877534,0.0,0.16899126299938763,-0.0020218484569340944,-0.4352469742298126,-0.043772220611572266,-0.08072146773338318,0.0001203832434839569,3.0917041301727295,0.05049314722418785,3.2580878734588623,-0.14044062775792554,contact_preserving_soft_cone,0.0,8,M7a,0,0.25,0.0,0,2.3572537899017334,-0.032732248306274414,2,0.3877905309200287,-0.0020218484569340944
-0.048391032027998715,0.02937854655392651,0.0035717221692361783,-0.07770830091269053,0.0,0.18841834696596257,-0.00041146663716062903,-4.944887161254883,-0.009888729080557823,0.04635932296514511,0.0009901541052386165,3.6311919689178467,0.11291845142841339,3.3392081260681152,-1.227207008501864,contact_preserving_soft_cone,0.08,10,M7c,1,0.6,0.25,0,2.7846856117248535,-0.39700818061828613,0,0.9869996309280396,0.04635932296514511
